TIME,BCMU_A429_In_1_L312_Groundspeed_1,BCMU_A429_In_1_L312_Groundspeed_2,BCMU_A429_In_1_L274_RightMLG_WOW,BCMU_A429_In_1_L274_LeftMLG_WOW,BCMU_A429_OUT_1_L351_PARK_BRK_ON_BCMU,BCMU_A429_Out_1_L70_Left_INBD_Brake_Pressure_BCMU,BCMU_A429_Out_1_L71_Right_INBD_Brake_Pressure_BCMU,BCMU_A429_Out_1_L72_Left_OUTBD_Brake_Pressure_BCMU,BCMU_A429_Out_1_L73_Right_OUTBD_Brake_Pressure_BCMU,BCMU_A429_Out_1_L004_Left_INBD_Wheelspeed_BCMU,BCMU_A429_Out_1_L005_Right_INBD_Wheelspeed_BCMU,BCMU_A429_Out_1_L006_Left_OUTBD_Wheelspeed_BCMU,BCMU_A429_Out_1_L007_Right_OUTBD_Wheelspeed_BCMU,BCMU_A429_Out_1_L114_Left_INBD_Brake_Temperature_BCMU,BCMU_A429_Out_1_L115_Right_INBD_Brake_Temperature_BCMU,BCMU_A429_Out_1_L116_Left_OUTBD_Brake_Temperature_BCMU,BCMU_A429_Out_1_L117_Right_OUTBD_Brake_Temperature_BCMU
2020-06-01 10:07:28.000000,0.0,0.015625,0.0,0.0,1.0,3044.0,3040.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,23.0
2020-06-01 10:07:28.031250,0.0,0.015625,0.0,0.0,1.0,3044.0,3041.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,23.0
2020-06-01 10:07:28.125000,0.0,0.015625,0.0,0.0,1.0,3046.0,3042.0,3040.0,3045.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,23.0
2020-06-01 10:07:28.187500,0.0,0.015625,0.0,0.0,1.0,3035.0,3042.0,3040.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,23.0
2020-06-01 10:07:28.218750,0.0,0.015625,0.0,0.0,1.0,3035.0,3042.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,23.0
2020-06-01 10:07:28.406250,0.0,0.015625,0.0,0.0,1.0,3047.0,3041.0,3043.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:28.468750,0.0,0.015625,0.0,0.0,1.0,3047.0,3041.0,3043.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:28.625000,0.0,0.015625,0.0,0.0,1.0,3047.0,3044.0,3038.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:28.656250,0.0,0.015625,0.0,0.0,1.0,3045.0,3044.0,3038.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:28.687500,0.0,0.015625,0.0,0.0,1.0,3045.0,3044.0,3038.0,3041.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:28.718750,0.0,0.015625,0.0,0.0,1.0,3045.0,3044.0,3040.0,3041.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:28.875000,0.0,0.015625,0.0,0.0,1.0,3046.0,3043.0,3040.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:28.968750,0.0,0.015625,0.0,0.0,1.0,3045.0,3042.0,3039.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.031250,0.0,0.015625,0.0,0.0,1.0,3045.0,3044.0,3036.0,3049.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.093750,0.0,0.015625,0.0,0.0,1.0,3046.0,3044.0,3036.0,3046.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.156250,0.0,0.015625,0.0,0.0,1.0,3030.0,3042.0,3052.0,3046.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.281250,0.0,0.015625,0.0,0.0,1.0,3047.0,3042.0,3040.0,3047.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.375000,0.0,0.015625,0.0,0.0,1.0,3045.0,3045.0,3039.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.406250,0.0,0.015625,0.0,0.0,1.0,3045.0,3045.0,3041.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.468750,0.0,0.015625,0.0,0.0,1.0,3046.0,3040.0,3041.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.500000,0.0,0.015625,0.0,0.0,1.0,3046.0,3040.0,3040.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.531250,0.0,0.015625,0.0,0.0,1.0,3046.0,3042.0,3040.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.562500,0.0,0.015625,0.0,0.0,1.0,3046.0,3042.0,3040.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.625000,0.0,0.015625,0.0,0.0,1.0,3046.0,3040.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.656250,0.0,0.015625,0.0,0.0,1.0,3044.0,3040.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.687500,0.0,0.015625,0.0,0.0,1.0,3044.0,3040.0,3041.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.718750,0.0,0.015625,0.0,0.0,1.0,3044.0,3040.0,3043.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.812500,0.0,0.015625,0.0,0.0,1.0,3046.0,3046.0,3042.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.843750,0.0,0.015625,0.0,0.0,1.0,3046.0,3035.0,3042.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.906250,0.0,0.015625,0.0,0.0,1.0,3045.0,3035.0,3044.0,3041.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:29.968750,0.0,0.015625,0.0,0.0,1.0,3045.0,3041.0,3044.0,3041.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.000000,0.0,0.015625,0.0,0.0,1.0,3045.0,3041.0,3042.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.062500,0.0,0.015625,0.0,0.0,1.0,3046.0,3040.0,3042.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.093750,0.0,0.015625,0.0,0.0,1.0,3046.0,3040.0,3042.0,3042.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.218750,0.0,0.015625,0.0,0.0,1.0,3045.0,3042.0,3042.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.281250,0.0,0.015625,0.0,0.0,1.0,3047.0,3041.0,3042.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.312500,0.0,0.015625,0.0,0.0,1.0,3047.0,3041.0,3041.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.343750,0.0,0.015625,0.0,0.0,1.0,3047.0,3044.0,3041.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.375000,0.0,0.015625,0.0,0.0,1.0,3044.0,3044.0,3041.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.406250,0.0,0.015625,0.0,0.0,1.0,3044.0,3044.0,3040.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.468750,0.0,0.015625,0.0,0.0,1.0,3043.0,3042.0,3040.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.500000,0.0,0.015625,0.0,0.0,1.0,3043.0,3042.0,3050.0,3041.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.531250,0.0,0.015625,0.0,0.0,1.0,3043.0,3041.0,3050.0,3041.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.625000,0.0,0.015625,0.0,0.0,1.0,3045.0,3040.0,3037.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.718750,0.0,0.015625,0.0,0.0,1.0,3043.0,3040.0,3032.0,3042.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.781250,0.0,0.015625,0.0,0.0,1.0,3043.0,3043.0,3032.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.812500,0.0,0.015625,0.0,0.0,1.0,3043.0,3043.0,3040.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:30.968750,0.0,0.015625,0.0,0.0,1.0,3043.0,3043.0,3040.0,3042.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.000000,0.0,0.015625,0.0,0.0,1.0,3043.0,3043.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.093750,0.0,0.015625,0.0,0.0,1.0,3047.0,3043.0,3041.0,3046.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.125000,0.0,0.015625,0.0,0.0,1.0,3047.0,3040.0,3034.0,3046.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.156250,0.0,0.015625,0.0,0.0,1.0,3046.0,3040.0,3034.0,3046.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.218750,0.0,0.015625,0.0,0.0,1.0,3046.0,3040.0,3039.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.343750,0.0,0.015625,0.0,0.0,1.0,3047.0,3041.0,3042.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.375000,0.0,0.015625,0.0,0.0,1.0,3047.0,3041.0,3042.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.500000,0.0,0.015625,0.0,0.0,1.0,3043.0,3040.0,3040.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.562500,0.0,0.015625,0.0,0.0,1.0,3044.0,3047.0,3040.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.687500,0.0,0.015625,0.0,0.0,1.0,3043.0,3040.0,3043.0,3039.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.718750,0.0,0.015625,0.0,0.0,1.0,3043.0,3040.0,3040.0,3039.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.750000,0.0,0.015625,0.0,0.0,1.0,3049.0,3038.0,3040.0,3039.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.781250,0.0,0.015625,0.0,0.0,1.0,3049.0,3038.0,3040.0,3046.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.906250,0.0,0.015625,0.0,0.0,1.0,3045.0,3041.0,3042.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:31.937500,0.0,0.015625,0.0,0.0,1.0,3045.0,3043.0,3042.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:32.031250,0.0,0.015625,0.0,0.0,1.0,3046.0,3041.0,3040.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:32.125000,0.0,0.015625,0.0,0.0,1.0,3044.0,3040.0,3042.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:32.218750,0.0,0.015625,0.0,0.0,1.0,3048.0,3040.0,3044.0,3038.0,0.0,0.0,0.0,0.0,22.0,23.0,26.0,23.0
2020-06-01 10:07:32.250000,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3044.0,3038.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.281250,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3044.0,3045.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.312500,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3040.0,3045.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.343750,0.0,0.015625,0.0,0.0,1.0,3044.0,3042.0,3040.0,3045.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.406250,0.0,0.015625,0.0,0.0,1.0,3040.0,3042.0,3038.0,3043.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.437500,0.0,0.015625,0.0,0.0,1.0,3040.0,3043.0,3038.0,3043.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.500000,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3044.0,3047.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.531250,0.0,0.015625,0.0,0.0,1.0,3044.0,3041.0,3044.0,3047.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.593750,0.0,0.015625,0.0,0.0,1.0,3043.0,3041.0,3044.0,3045.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.718750,0.0,0.015625,0.0,0.0,1.0,3046.0,3047.0,3042.0,3044.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.750000,0.0,0.015625,0.0,0.0,1.0,3046.0,3039.0,3042.0,3044.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.781250,0.0,0.015625,0.0,0.0,1.0,3046.0,3039.0,3042.0,3044.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.812500,0.0,0.015625,0.0,0.0,1.0,3046.0,3039.0,3041.0,3044.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.843750,0.0,0.015625,0.0,0.0,1.0,3046.0,3045.0,3041.0,3044.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.875000,0.0,0.015625,0.0,0.0,1.0,3046.0,3045.0,3041.0,3045.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.906250,0.0,0.015625,0.0,0.0,1.0,3046.0,3045.0,3038.0,3045.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:32.937500,0.0,0.015625,0.0,0.0,1.0,3046.0,3041.0,3038.0,3045.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.031250,0.0,0.015625,0.0,0.0,1.0,3043.0,3043.0,3039.0,3045.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.093750,0.0,0.015625,0.0,0.0,1.0,3043.0,3043.0,3039.0,3043.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.125000,0.0,0.015625,0.0,0.0,1.0,3043.0,3034.0,3037.0,3043.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.250000,0.0,0.015625,0.0,0.0,1.0,3046.0,3042.0,3038.0,3043.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.312500,0.0,0.015625,0.0,0.0,1.0,3046.0,3042.0,3042.0,3044.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.343750,0.0,0.015625,0.0,0.0,1.0,3046.0,3042.0,3042.0,3044.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.406250,0.0,0.015625,0.0,0.0,1.0,3045.0,3042.0,3040.0,3042.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.500000,0.0,0.015625,0.0,0.0,1.0,3044.0,3042.0,3038.0,3046.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.531250,0.0,0.015625,0.0,0.0,1.0,3044.0,3045.0,3038.0,3046.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.562500,0.0,0.015625,0.0,0.0,1.0,3040.0,3045.0,3038.0,3046.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.593750,0.0,0.015625,0.0,0.0,1.0,3040.0,3045.0,3038.0,3044.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.718750,0.0,0.015625,0.0,0.0,1.0,3048.0,3044.0,3042.0,3043.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.750000,0.0,0.015625,0.0,0.0,1.0,3051.0,3043.0,3042.0,3043.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.812500,0.0,0.015625,0.0,0.0,1.0,3051.0,3043.0,3042.0,3043.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.843750,0.0,0.015625,0.0,0.0,1.0,3051.0,3040.0,3042.0,3043.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.875000,0.0,0.015625,0.0,0.0,1.0,3045.0,3040.0,3042.0,3045.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:33.968750,0.0,0.015625,0.0,0.0,1.0,3038.0,3040.0,3040.0,3045.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:34.000000,0.0,0.015625,0.0,0.0,1.0,3038.0,3040.0,3038.0,3042.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:34.031250,0.0,0.015625,0.0,0.0,1.0,3038.0,3042.0,3038.0,3042.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:34.062500,0.0,0.015625,0.0,0.0,1.0,3040.0,3042.0,3038.0,3042.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:34.125000,0.0,0.015625,0.0,0.0,1.0,3040.0,3043.0,3042.0,3046.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:34.156250,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3042.0,3046.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,24.0
2020-06-01 10:07:34.187500,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3042.0,3042.0,0.0,0.0,0.0,0.0,24.0,23.0,25.0,24.0
2020-06-01 10:07:34.312500,0.0,0.015625,0.0,0.0,1.0,3045.0,3042.0,3035.0,3043.0,0.0,0.0,0.0,0.0,24.0,22.0,26.0,23.0
2020-06-01 10:07:34.343750,0.0,0.015625,0.0,0.0,1.0,3045.0,3037.0,3035.0,3043.0,0.0,0.0,0.0,0.0,24.0,22.0,26.0,23.0
2020-06-01 10:07:34.406250,0.0,0.015625,0.0,0.0,1.0,3044.0,3037.0,3042.0,3044.0,0.0,0.0,0.0,0.0,24.0,22.0,26.0,23.0
2020-06-01 10:07:34.437500,0.0,0.015625,0.0,0.0,1.0,3044.0,3042.0,3042.0,3044.0,0.0,0.0,0.0,0.0,24.0,22.0,26.0,23.0
2020-06-01 10:07:34.500000,0.0,0.015625,0.0,0.0,1.0,3044.0,3042.0,3039.0,3050.0,0.0,0.0,0.0,0.0,24.0,22.0,26.0,23.0
2020-06-01 10:07:34.531250,0.0,0.015625,0.0,0.0,1.0,3044.0,3041.0,3039.0,3050.0,0.0,0.0,0.0,0.0,24.0,22.0,26.0,23.0
2020-06-01 10:07:34.562500,0.0,0.015625,0.0,0.0,1.0,3043.0,3041.0,3039.0,3050.0,0.0,0.0,0.0,0.0,24.0,22.0,26.0,23.0
2020-06-01 10:07:34.593750,0.0,0.015625,0.0,0.0,1.0,3043.0,3041.0,3039.0,3045.0,0.0,0.0,0.0,0.0,24.0,22.0,26.0,23.0
2020-06-01 10:07:34.625000,0.0,0.015625,0.0,0.0,1.0,3043.0,3042.0,3039.0,3045.0,0.0,0.0,0.0,0.0,24.0,22.0,26.0,23.0
2020-06-01 10:07:34.687500,0.0,0.015625,0.0,0.0,1.0,3043.0,3042.0,3039.0,3044.0,0.0,0.0,0.0,0.0,24.0,22.0,26.0,23.0
2020-06-01 10:07:34.718750,0.0,0.015625,0.0,0.0,1.0,3043.0,3042.0,3039.0,3044.0,0.0,0.0,0.0,0.0,24.0,22.0,26.0,23.0
2020-06-01 10:07:34.781250,0.0,0.015625,0.0,0.0,1.0,3043.0,3040.0,3039.0,3045.0,0.0,0.0,0.0,0.0,24.0,22.0,26.0,23.0
